user_id,age,gender,occupation,feedback_text,feedback_timestamp,menu_item,meal_time,previous_feedbacks,interaction_count
171,21,Male,Student,I found the meal to be very satisfying.,2023-08-22 07:44:56,Chole Bhature,Morning,"[-0.05903661089872059, -0.026169872679924433, 0.6812332058981079, 0.05246941356116941, -0.6439573077766825]",6
172,19,Female,Student,The staff provided excellent service.,2023-12-31 10:36:22,Ice Cream,Evening,"[-0.07312478404262257, 0.07982165917012352, -0.6716491644777667]",6
173,20,Male,Student,The flavors were not what I expected.,2023-06-14 16:16:36,egg,Evening,[-0.09783885245453061],2
174,29,Female,Student,The meal was light and refreshing.,2023-02-07 11:43:52,Chicken Biryani,Evening,[0.5840499624761013],7
175,28,Female,Student,I found the meal to be very satisfying.,2023-06-18 19:26:47,Gulab Jamun,Morning,"[0.6801660875578435, 0.016979941668755494, -0.4118764674610682, 0.5452525836265152]",4
176,20,Female,Student,The overall quality was inconsistent.,2024-04-10 17:48:11,Samosa,Morning,[-0.9846238108254328],1
177,22,Female,Student,I would recommend this place for its service.,2023-01-14 21:46:16,Paneer Tikka,Morning,"[0.7044494876421306, 0.3590010008307809, -0.7304565310368636, -0.07026814148850757, -0.13510698322841663]",7
178,28,Female,Student,I would recommend this place for its service.,2023-07-27 00:58:32,Mutton Curry,Afternoon,"[0.8873652843540196, 0.15577403340127094, 0.8204511029927599, -0.420304868549765, 0.1984096275040479]",8
179,28,Male,Student,I would recommend this place for its service.,2023-02-28 19:22:01,Samosa,Afternoon,"[0.3466385449076581, 0.3271829342984036, -0.6389285296571037]",7
180,24,Male,Student,The flavors were bold and exciting.,2023-01-02 07:34:16,Garlic Bread,Afternoon,"[0.4724140971394095, 0.4499252861753531, 0.29358986059907655, 0.20012070164522822]",7
181,24,Male,Student,I appreciated the variety of healthy options.,2024-02-15 08:02:43,Fish Curry,Afternoon,"[0.6913135044802006, -0.48998192554550535]",4
182,23,Male,Student,The meal exceeded my expectations.,2023-07-12 15:22:38,Paneer Tikka,Morning,[0.05474574480951544],1
183,26,Female,Student,The meal was missing a key ingredient.,2023-10-13 11:44:00,Chicken Biryani,Morning,"[-0.6375021063540773, 0.6363838963733879, 0.14645746410543836]",7
184,29,Female,Student,I found the meal to be very satisfying.,2023-06-24 02:54:00,Samosa,Morning,"[-0.3516196637912481, -0.07763816145095737, -0.10782106087680154, 0.21207714400141797]",5
185,26,Male,Student,I didn’t enjoy the quality.,2023-12-10 15:38:40,Garlic Bread,Evening,"[0.6249062006555939, 0.06624081718564012]",8
186,22,Male,Student,The overall quality of the meal was good.,2024-08-02 12:33:32,Spring Rolls,Morning,"[0.7329455746642108, -0.8938016482550919]",4
187,23,Female,Student,I found the meal to be very satisfying.,2023-06-22 22:38:13,Roti,Morning,"[0.7242716069865074, -0.6942620588280437, 0.342851641937701, -0.17505540597592528, -0.6767539002689287]",6
188,19,Male,Student,The overall experience was satisfying.,2024-02-29 19:27:14,egg,Afternoon,"[-0.22262442292717632, -0.48501952204913734, 0.9354740077439245]",6
189,20,Male,Student,The flavors were well-balanced.,2023-01-19 09:27:08,Vada,Evening,[0.7231244619487074],9
190,24,Female,Student,I really enjoyed the meal.,2023-09-01 16:49:25,Pav Bhaji,Afternoon,[0.18296684366031868],9
191,19,Female,Student,The staff provided excellent service.,2023-11-06 13:45:17,Garlic Bread,Evening,"[0.6719512602307622, -0.053956955464598666]",3
192,28,Female,Student,I found the meal to be very satisfying.,2023-08-16 17:23:19,Spring Rolls,Afternoon,"[0.6258619458721157, -0.07083139298120944, -0.7923860811319849, 0.3123227964903337, 0.5278459883584838]",3
193,18,Female,Student,The meal exceeded my expectations.,2023-10-03 11:50:49,Mutton Curry,Evening,"[-0.18679631191499735, -0.7290614426081627, 0.0646497002536226]",2
194,20,Male,Student,I would recommend this place for its service.,2024-07-06 04:43:33,Chicken,Evening,"[0.7320069489033405, -0.41695985145508896, -0.7136703829916675, 0.3766969672396887, 0.38152146733886494]",6
195,29,Male,Student,The staff was attentive and friendly.,2023-01-01 21:06:22,Roti,Morning,"[0.5664792918795374, -0.08604167944191432, 0.14641108409615566]",7
196,23,Male,Student,I found the service to be lacking.,2024-08-19 08:24:37,Masala Dosa,Evening,"[0.5055147719391822, 0.0028635530728899905, -0.8347298597156283, 0.07209359665354031, 0.7923554990272867]",4
197,27,Male,Student,I didn’t enjoy the quality.,2023-12-09 02:29:06,Kofta Curry,Morning,[-0.3403956338251992],6
198,25,Female,Student,The food was served at the right temperature.,2024-08-22 14:40:58,Vada,Afternoon,"[-0.034778767831294966, 0.6075645948014357, -0.1703776094458831, -0.48854993765833354]",4
199,27,Female,Student,I would recommend this place for its service.,2023-06-23 03:19:14,Pav Bhaji,Evening,[-0.6649388482184557],1
200,19,Male,Student,The dessert was delightful!,2024-02-21 03:46:32,Fried Rice,Evening,"[0.24314154000399668, 0.32235471826342366]",4
201,18,Female,Student,I think the meal could use more seasoning.,2023-05-09 02:23:13,bonda,Evening,"[0.24893991281795635, -0.7926786744902035]",8
202,22,Female,Student,I didn’t enjoy the temperature of the food.,2023-10-09 22:19:34,Caesar Salad,Afternoon,"[-0.4524317992924547, -0.5878672029593428, -0.338326327512525, -0.6036736281634054, -0.21349090326516174]",2
203,22,Female,Student,I think the meal could use more seasoning.,2024-07-25 22:11:59,Paneer Tikka,Evening,"[-0.16185392448852753, 0.6739769139458727]",1
204,27,Male,Student,The food quality was excellent!,2023-04-04 21:51:35,bonda,Morning,"[-0.7643268245704966, 0.4882736885176029, 0.7250827492261156]",8
205,18,Female,Student,The overall quality was inconsistent.,2024-01-13 17:50:47,Mutton Curry,Evening,"[-0.9353103808830763, 0.5393491171232292, 0.9068009181132806, 0.22873653506768754, -0.20959745408664254]",9
206,18,Female,Student,I didn’t enjoy the temperature of the food.,2023-02-28 09:23:40,bonda,Morning,"[-0.2322271193327221, -0.5825414411677645]",6
207,22,Male,Student,"Amazing flavors, I loved the taste.",2023-12-01 05:20:50,Paneer Tikka,Morning,"[0.24096048212750154, 0.179972490189225, 0.828814781731438, -0.21316547323376334, -0.46826775593771264]",4
208,24,Male,Student,The meal was not enough dry for my liking.,2024-01-03 02:22:18,bonda,Morning,"[0.3825248898747715, -0.5543635519941827, -0.6214647791202117, -0.03561898357413651, 0.4280935033435733]",5
209,19,Female,Student,The overall experience was satisfying.,2023-01-06 06:18:03,Kofta Curry,Evening,"[-0.2500835090011746, 0.6793605700991885]",7
210,28,Female,Student,I appreciated the variety of healthy options.,2024-07-02 22:33:14,Veg Biryani,Evening,[0.12315720603756763],4
211,25,Male,Student,The flavors were not what I expected.,2023-05-27 15:02:49,Pasta,Morning,"[-0.3322612552345996, -0.03506329829961308, 0.37487097973151107, -0.22622924954453394, -0.12425048298530017]",2
212,19,Male,Student,I enjoyed the attentive service.,2024-07-19 00:00:16,Manchurian,Evening,[0.34927842855617963],6
213,25,Male,Student,I found the meal to be very satisfying.,2023-02-05 18:13:42,Caesar Salad,Morning,"[-0.0037030012837029336, -0.7969180002070888, 0.5835976614727834]",5
214,29,Male,Student,The portions were just right.,2023-08-06 22:30:31,Mixed Vegetable,Morning,"[0.3493314748398395, 0.3952782942136537, 0.034420873297159815, -0.01789101399282833]",7
215,24,Female,Student,I found the meal to be very satisfying.,2024-02-27 16:57:33,Rasmalai,Afternoon,"[-0.03837086229233311, 0.7650874322586427, 0.6052104238650815, -0.710295812184746, -0.5311302413939765]",5
216,27,Male,Student,The quality of the ingredients was outstanding.,2024-04-27 22:32:00,bonda,Morning,"[-0.03383295747464543, 0.11680157845717942, -0.8022910484631065, -0.5642484670524301]",6
217,28,Female,Student,I appreciated the variety of healthy options.,2024-05-26 19:11:49,Idli,Morning,"[-0.5299023037907982, 0.5913465991238547, 0.1783079175921789, 0.26158318528923874]",3
218,24,Female,Student,The staff provided excellent service.,2023-06-12 14:53:16,Vada,Morning,"[0.7125460572914692, 0.9296458523823277, 0.3265073470772204, -0.057767732646051284, 0.9069723500475027]",7
219,19,Male,Student,The overall quality was inconsistent.,2023-06-10 02:23:14,Roti,Evening,"[0.709308256997274, 0.5857331995335029, -0.21482587584081436, 0.830612633841401]",3
220,21,Female,Student,I think the meal was a bit not enough oily.,2024-04-05 13:39:40,Masala Dosa,Evening,"[-0.9764158481987499, 0.7237428645751689, -0.14476464944439726]",3
221,19,Female,Student,The temperature could have been better.,2024-02-06 21:33:40,Pav Bhaji,Evening,[-0.9557502664187338],1
222,25,Female,Student,I found the meal bland.,2024-09-13 07:20:09,Chicken Biryani,Afternoon,"[-0.24793395829207654, -0.24697763227108283]",9
223,27,Female,Student,The temperature of the food was perfect.,2023-02-14 06:23:47,Ice Cream,Afternoon,[0.2282557106361287],8
224,23,Male,Student,The meal was not enough dry for my liking.,2023-05-20 19:08:37,Garlic Bread,Afternoon,"[0.7949371462093968, 0.5574111434319486]",8
225,23,Male,Student,The temperature of the food was perfect.,2023-06-27 18:25:15,uggani,Morning,"[0.3361400006042552, -0.019476340796562353, 0.9670172830649528, -0.034236759097579395, 0.4697969909127797]",2
226,23,Male,Student,I would recommend this place for its service.,2024-04-11 20:54:03,Fried Rice,Morning,"[0.006039209966286041, -0.12009601716989127, 0.4838372083668494, -0.8023380079979814, 0.015737972491790764]",5
227,29,Male,Student,The meal was too salty.,2024-02-18 03:35:19,Samosa,Afternoon,"[0.848082714395773, 0.2131679320731621, 0.7726884862359602]",2
228,26,Female,Student,The staff provided excellent service.,2024-01-19 10:26:04,Chole Bhature,Afternoon,"[0.6924066015020349, -0.27970306521601684, 0.8740219556922082, -0.08380379648034442]",6
229,18,Male,Student,I found the meal bland.,2023-10-12 19:18:33,Mixed Vegetable,Afternoon,"[-0.6251654828349005, -0.7922272766242542]",4
230,20,Male,Student,The quality of the ingredients was outstanding.,2024-05-03 10:14:09,Idli,Morning,[0.22267471377110892],6
231,20,Female,Student,The overall meal didn’t meet my expectations.,2023-09-30 01:43:14,Egg Curry,Morning,"[-0.23741372911174285, 0.5552356391057511, 0.14682092302709426]",7
232,26,Male,Student,The meal was missing a key ingredient.,2023-07-23 10:56:59,Ice Cream,Afternoon,"[-0.3697036374074396, -0.8381677166452257, 0.23934005663137814]",4
233,18,Male,Student,The overall experience was satisfying.,2023-11-28 14:38:26,Masala Dosa,Afternoon,"[0.34028327658896296, -0.3105265738208818]",7
234,28,Male,Student,The meal exceeded my expectations.,2024-01-27 21:31:25,Paneer Butter Masala,Morning,"[0.4239480495988026, 0.3270718400403645, 0.049535130312960085, -0.9008068809077305, -0.538367966885152]",8
235,18,Female,Student,The meal had great depth of flavor.,2023-06-03 18:40:32,Ice Cream,Evening,"[0.4266850614630213, 0.4605771073695011, 0.5451456949133935, -0.829014967139817, -0.3171100209452715]",2
236,29,Female,Student,The portions were generous.,2023-03-03 17:47:13,Caesar Salad,Morning,"[-0.6753817260163504, -0.4186473956640442, 0.48913322459459696]",7
237,28,Male,Student,The overall experience was satisfying.,2024-03-30 17:34:02,Chole Bhature,Afternoon,[0.22105386300313512],5
238,26,Female,Student,The meal was light and refreshing.,2023-08-26 00:42:10,Fried Rice,Evening,[0.5991727345412636],9
239,23,Male,Student,The food was perfectly cooked.,2023-09-01 21:42:17,Garlic Bread,Afternoon,[0.6172262135928435],7
240,26,Female,Student,I found the meal to be very satisfying.,2024-08-22 12:18:15,Gulab Jamun,Afternoon,"[0.7302654477750461, 0.9882183243555525, 0.20916265105538656, -0.20263899889058723, 0.7403428437294504]",7
241,20,Female,Student,The staff was friendly and accommodating.,2024-08-03 11:42:25,Rasmalai,Evening,"[-0.056295487282189915, -0.806297666063108, -0.995649059270999, 0.751837298323039]",1
242,23,Female,Student,I would recommend this place for its service.,2024-01-10 21:19:44,Chole Bhature,Evening,"[-0.48744039868259037, -0.26313974828246756]",8
243,24,Female,Student,The meal was light and refreshing.,2023-03-23 21:22:45,Samosa,Evening,"[0.5594749502463381, -0.23653964414158013, 0.39126024019050964]",9
244,24,Female,Student,The staff was attentive and friendly.,2024-02-19 01:33:29,Fried Rice,Morning,"[0.5919317436817715, 0.9853502034102848, 0.5123283805174768, -0.4775754105303207]",6
245,21,Female,Student,I didn’t enjoy the temperature of the food.,2023-06-14 04:46:23,Egg Curry,Morning,[0.20502306495786238],1
246,22,Male,Student,The food was served at the right temperature.,2024-08-28 04:29:46,Garlic Bread,Morning,[0.006804829315660843],6
247,27,Male,Student,The service was exceptional.,2024-03-30 18:57:49,Manchurian,Afternoon,"[-0.08547163285198023, -0.4796339788403199, 0.808270224355299]",8
248,29,Male,Student,The staff was attentive and friendly.,2023-01-10 03:01:35,Samosa,Evening,"[0.8231709827136664, -0.6247238827524522, -0.9832812202256556, -0.7751250009614898]",2
249,24,Female,Student,The food was lukewarm and soggy.,2023-12-12 20:47:33,Spring Rolls,Morning,"[0.1616405476948486, 0.3303204429031259, -0.8824897133125855, -0.1268150810473001, -0.650557536632937]",2
250,29,Female,Student,The food was a bit bland.,2023-09-20 08:45:32,Egg Curry,Afternoon,"[0.9090240184336587, -0.9271901198299999, 0.08353941154144273]",9
251,28,Male,Student,The overall quality of the meal was good.,2024-04-03 15:57:26,Egg Curry,Afternoon,"[-0.30072217891712705, -0.36937155716235415, -0.8157606569125306, 0.3075691026249834, 0.26155740141932116]",1
252,26,Female,Student,The flavors were unique and interesting.,2023-07-23 17:09:28,Chicken,Morning,"[0.8630884606261433, -0.18242102918319203, -0.8153407452010835, -0.8794632911674427]",3
253,29,Male,Student,The quality of the food was impressive.,2024-01-03 09:03:20,Chole Bhature,Evening,"[-0.8976498835816984, 0.01934096855064138, 0.9282146466280661]",7
254,22,Male,Student,I didn’t enjoy the temperature of the food.,2023-08-22 03:12:38,uggani,Evening,"[0.3608189523803953, -0.5064658725609925, 0.27496209507184366, -0.9716371549976239]",4
255,19,Female,Student,I would recommend this place for its service.,2023-11-17 19:19:32,Mushroom Soup,Evening,"[-0.15540311267498974, -0.5607482462015527, -0.05755809023233471]",1
256,23,Male,Student,The overall meal didn’t meet my expectations.,2023-09-25 14:48:15,Idli,Evening,"[0.7590631611491154, -0.7654695696508504, 0.3507711510902176, -0.8213298770088613]",4
257,29,Female,Student,I appreciated the variety of healthy options.,2024-08-12 17:22:26,Manchurian,Morning,"[0.7179505781551798, -0.6894165541267323, 0.40849487318580247, -0.1528792329021027, -0.060109303968746586]",1
258,20,Female,Student,The meal was not enough salty.,2024-09-04 22:01:33,bonda,Evening,"[0.583491536394362, 0.6153640371207769, -0.5883514809350148, -0.40646832577272085, -0.13685749435360384]",5
259,19,Female,Student,I found the meal to be very satisfying.,2023-01-05 03:05:11,egg,Evening,[0.3269609129792954],3
260,29,Female,Student,I didn’t enjoy the quality.,2023-02-06 11:17:17,egg,Evening,[-0.9141186930427057],5
261,23,Female,Student,"Amazing flavors, I loved the taste.",2023-01-10 21:10:22,Spring Rolls,Afternoon,[0.05128472633139247],1
262,25,Female,Student,The portions were just right.,2023-10-01 06:08:07,Paneer Tikka,Evening,"[0.9691744484510276, 0.25607651886061866, 0.6996960569040758, 0.5352552670973534]",4
263,23,Female,Student,I would recommend this place for its service.,2024-04-11 07:17:27,bonda,Morning,"[-0.9612785758797608, -0.4105836949004831]",5
264,19,Female,Student,I found the meal to be very satisfying.,2024-04-12 09:21:28,Ice Cream,Evening,"[-0.2026336881073274, 0.07611627620447137, -0.1725355552881065, -0.9590195987760985, -0.8991182256485366]",1
265,26,Male,Student,I didn’t enjoy the temperature of the food.,2024-02-23 02:54:04,Manchurian,Evening,"[0.05600068629461008, -0.17819820797030905, 0.3840694478911899, 0.24964423808777303]",4
266,22,Female,Student,I would recommend this place for its service.,2023-08-16 20:32:09,Vada,Afternoon,"[0.9518253350263917, 0.7240456591834772]",7
267,27,Male,Student,The overall quality was inconsistent.,2023-07-14 04:51:06,Garlic Bread,Evening,[-0.15148209650700473],5
268,20,Male,Student,The food was served at the right temperature.,2023-04-16 18:59:34,Uttapam,Morning,"[-0.9270246314715447, -0.5363197772380595, 0.7172982553865477, 0.9098792688342681, -0.6616759014678404]",2
269,29,Female,Student,The meal was missing a key ingredient.,2023-05-28 22:51:07,Samosa,Evening,[-0.2748118035908311],4
